12,104,Normal,-89.65,36.37,Peoria to Ceder Rapids,2016-05-29 19:50:01,2
12,104,Normal,-89.56,37.2,Peoria to Ceder Rapids,2016-05-29 19:52:01,2
12,104,Normal,-90,37.72,Peoria to Ceder Rapids,2016-05-29 19:54:01,2
12,104,Normal,-90.35,38.43,Peoria to Ceder Rapids,2016-05-29 19:56:01,2
12,104,Normal,-89.54,36.84,Peoria to Ceder Rapids,2016-05-29 19:58:01,2
12,104,Normal,-89.65,36.37,Peoria to Ceder Rapids,2016-05-29 20:00:01,2
12,104,Normal,-90.35,38.43,Peoria to Ceder Rapids,2016-05-29 20:02:01,2
12,104,Normal,-90.35,38.43,Peoria to Ceder Rapids,2016-05-29 20:04:01,2
12,104,Normal,-89.71,37.47,Peoria to Ceder Rapids,2016-05-29 20:06:01,2
12,104,Normal,-89.56,37.2,Peoria to Ceder Rapids,2016-05-29 20:08:01,2
12,104,Normal,-89.54,36.84,Peoria to Ceder Rapids,2016-05-29 20:10:01,2
12,104,Normal,-89.65,36.37,Peoria to Ceder Rapids,2016-05-29 20:12:01,2
12,104,Normal,-90.24,35.35,Peoria to Ceder Rapids,2016-05-29 20:14:01,2
12,104,Normal,-90.15,38.62,Peoria to Ceder Rapids,2016-05-29 20:16:01,2
12,104,Normal,-90.24,35.35,Peoria to Ceder Rapids,2016-05-29 20:18:01,2
12,104,Normal,-89.8,35.94,Peoria to Ceder Rapids,2016-05-29 20:20:01,2
12,104,Normal,-89.54,36.84,Peoria to Ceder Rapids,2016-05-29 20:22:01,2
12,104,Normal,-90,37.72,Peoria to Ceder Rapids,2016-05-29 20:24:01,2
12,104,Normal,-90.24,38,Peoria to Ceder Rapids,2016-05-29 20:26:01,2
12,104,Normal,-90.35,38.43,Peoria to Ceder Rapids,2016-05-29 20:28:01,2
12,104,Normal,-90.15,38.62,Peoria to Ceder Rapids,2016-05-29 20:30:01,2
12,104,Normal,-90.35,38.43,Peoria to Ceder Rapids,2016-05-29 20:32:01,2
12,104,Normal,-89.54,36.84,Peoria to Ceder Rapids,2016-05-29 20:34:01,2
12,104,Normal,-89.65,36.37,Peoria to Ceder Rapids,2016-05-29 20:36:01,2
12,104,Normal,-90.07,35.68,Peoria to Ceder Rapids,2016-05-29 20:38:01,2
12,104,Unsafe following distance,-90.07,35.1,Peoria to Ceder Rapids,2016-05-29 20:40:01,2
12,104,Normal,-89.65,36.37,Peoria to Ceder Rapids,2016-05-29 20:42:01,2
12,104,Normal,-89.54,36.84,Peoria to Ceder Rapids,2016-05-29 20:44:01,2
12,104,Normal,-90,37.72,Peoria to Ceder Rapids,2016-05-29 20:46:01,2
12,104,Normal,-90.24,38,Peoria to Ceder Rapids,2016-05-29 20:48:01,2
12,104,Normal,-89.56,37.2,Peoria to Ceder Rapids,2016-05-29 20:50:01,2
12,104,Normal,-89.54,36.84,Peoria to Ceder Rapids,2016-05-29 20:52:01,2
12,104,Normal,-89.8,35.94,Peoria to Ceder Rapids,2016-05-29 20:54:01,2
12,104,Normal,-90.07,35.1,Peoria to Ceder Rapids,2016-05-29 20:56:01,2
12,104,Normal,-90.24,38,Peoria to Ceder Rapids,2016-05-29 20:58:01,2
12,104,Normal,-89.56,37.2,Peoria to Ceder Rapids,2016-05-29 21:00:01,2
12,104,Normal,-90.24,35.35,Peoria to Ceder Rapids,2016-05-29 21:02:01,2
12,104,Normal,-90.24,35.35,Peoria to Ceder Rapids,2016-05-29 21:04:01,2
12,104,Normal,-89.8,35.94,Peoria to Ceder Rapids,2016-05-29 21:06:01,2
12,104,Normal,-90.24,38,Peoria to Ceder Rapids,2016-05-29 21:08:01,2
12,104,Unsafe following distance,-90,37.72,Peoria to Ceder Rapids,2016-05-29 21:10:01,2
12,104,Normal,-90.24,35.35,Peoria to Ceder Rapids,2016-05-29 21:12:01,2
12,81,Normal,-88.42,41.11, Saint Louis to Chicago,2016-05-29 21:14:01,2
12,81,Normal,-88.77,40.76, Saint Louis to Chicago,2016-05-29 21:16:01,2
12,81,Normal,-89.17,40.38, Saint Louis to Chicago,2016-05-29 21:18:01,2
12,81,Normal,-89.71,37.47, Saint Louis to Chicago,2016-05-29 21:20:01,2
12,81,Unsafe following distance,-89.63,39.84, Saint Louis to Chicago,2016-05-29 21:22:01,2
12,81,Normal,-90.15,38.62, Saint Louis to Chicago,2016-05-29 21:24:01,2
12,81,Normal,-90,37.72, Saint Louis to Chicago,2016-05-29 21:26:01,2
12,81,Normal,-88.07,41.48, Saint Louis to Chicago,2016-05-29 21:28:01,2
12,81,Normal,-90.24,38, Saint Louis to Chicago,2016-05-29 21:30:01,2
12,81,Normal,-89.54,36.84, Saint Louis to Chicago,2016-05-29 21:32:01,2
12,81,Normal,-90.35,38.43, Saint Louis to Chicago,2016-05-29 21:34:01,2
12,22,Normal,-90.15,38.62,Des Moines to Chicago Route 2,2016-05-29 21:36:01,2
12,22,Normal,-89.56,37.2,Des Moines to Chicago Route 2,2016-05-29 21:38:01,2
12,22,Normal,-89.65,36.37,Des Moines to Chicago Route 2,2016-05-29 21:40:01,2
12,22,Overspeed,-90.07,35.68,Des Moines to Chicago Route 2,2016-05-29 21:42:01,7
12,22,Normal,-90.07,35.1,Des Moines to Chicago Route 2,2016-05-29 21:44:01,2
12,22,Overspeed,-90.24,35.35,Des Moines to Chicago Route 2,2016-05-29 21:46:01,7
12,22,Overspeed,-89.8,35.94,Des Moines to Chicago Route 2,2016-05-29 21:48:01,7
12,22,Overspeed,-90.24,38,Des Moines to Chicago Route 2,2016-05-29 21:50:01,7
12,22,Overspeed,-90,37.72,Des Moines to Chicago Route 2,2016-05-29 21:52:01,7
12,22,Overspeed,-89.54,36.84,Des Moines to Chicago Route 2,2016-05-29 21:54:01,7
12,22,Overspeed,-89.8,35.94,Des Moines to Chicago Route 2,2016-05-29 21:56:01,7
12,22,Overspeed,-90.07,35.1,Des Moines to Chicago Route 2,2016-05-29 21:58:01,7
12,22,Overspeed,-89.71,37.47,Des Moines to Chicago Route 2,2016-05-29 22:00:01,7
12,22,Overspeed,-90.24,35.35,Des Moines to Chicago Route 2,2016-05-29 22:02:01,7
12,22,Overspeed,-90.07,35.68,Des Moines to Chicago Route 2,2016-05-29 22:04:01,7
12,22,Overspeed,-89.65,36.37,Des Moines to Chicago Route 2,2016-05-29 22:06:01,7
12,22,Overspeed,-90,37.72,Des Moines to Chicago Route 2,2016-05-29 22:08:01,7
12,22,Overspeed,-90.15,38.62,Des Moines to Chicago Route 2,2016-05-29 22:10:01,7
12,22,Overspeed,-89.54,36.84,Des Moines to Chicago Route 2,2016-05-29 22:12:01,7
12,22,Overspeed,-90.15,38.62,Des Moines to Chicago Route 2,2016-05-29 22:14:01,7
12,22,Normal,-90.07,35.1,Des Moines to Chicago Route 2,2016-05-29 22:16:01,2
12,22,Normal,-89.56,37.2,Des Moines to Chicago Route 2,2016-05-29 22:18:01,2
12,22,Normal,-89.8,35.94,Des Moines to Chicago Route 2,2016-05-29 22:20:01,2
12,22,Normal,-90.24,35.35,Des Moines to Chicago Route 2,2016-05-29 22:22:01,2
12,22,Normal,-89.54,36.84,Des Moines to Chicago Route 2,2016-05-29 22:24:01,2
12,22,Normal,-89.71,37.47,Des Moines to Chicago Route 2,2016-05-29 22:26:01,2
12,22,Normal,-89.56,37.2,Des Moines to Chicago Route 2,2016-05-29 22:28:01,2
12,22,Normal,-89.65,36.37,Des Moines to Chicago Route 2,2016-05-29 22:30:01,2
12,22,Normal,-90.07,35.1,Des Moines to Chicago Route 2,2016-05-29 22:32:01,2
12,22,Normal,-90,37.72,Des Moines to Chicago Route 2,2016-05-29 22:34:01,2
12,22,Normal,-90.35,38.43,Des Moines to Chicago Route 2,2016-05-29 22:36:01,2
12,22,Unsafe following distance,-90.15,38.62,Des Moines to Chicago Route 2,2016-05-29 22:38:01,2
12,22,Normal,-94.35,38.33,Des Moines to Chicago Route 2,2016-05-29 22:40:01,2
12,22,Normal,-94.38,38.99,Des Moines to Chicago Route 2,2016-05-29 22:42:01,2
12,22,Normal,-94.46,37.16,Des Moines to Chicago Route 2,2016-05-29 22:44:01,2
12,22,Normal,-94.58,37.03,Des Moines to Chicago Route 2,2016-05-29 22:46:01,2
12,22,Normal,-94.38,38.99,Des Moines to Chicago Route 2,2016-05-29 22:48:01,2
12,22,Normal,-94.3,37.66,Des Moines to Chicago Route 2,2016-05-29 22:50:01,2
12,22,Normal,-94.59,39.1,Des Moines to Chicago Route 2,2016-05-29 22:52:01,2
12,22,Normal,-94.38,38.67,Des Moines to Chicago Route 2,2016-05-29 22:54:01,2
12,22,Normal,-94.46,37.16,Des Moines to Chicago Route 2,2016-05-29 22:56:01,2
12,22,Normal,-94.37,38,Des Moines to Chicago Route 2,2016-05-29 22:58:01,2
12,22,Normal,-91.24,41.67,Des Moines to Chicago Route 2,2016-05-29 23:00:01,2
12,22,Normal,-87.66,41.89,Des Moines to Chicago Route 2,2016-05-29 23:02:01,2
12,22,Normal,-89.03,41.92,Des Moines to Chicago Route 2,2016-05-29 23:04:01,2
12,22,Normal,-94.35,38.33,Des Moines to Chicago Route 2,2016-05-29 23:06:01,2
12,22,Normal,-94.31,37.31,Des Moines to Chicago Route 2,2016-05-29 23:08:01,2
12,22,Normal,-94.37,38,Des Moines to Chicago Route 2,2016-05-29 23:10:01,2
12,22,Normal,-94.35,38.33,Des Moines to Chicago Route 2,2016-05-29 23:12:01,2
12,22,Normal,-94.3,37.66,Des Moines to Chicago Route 2,2016-05-29 23:14:01,2
12,22,Normal,-94.46,37.16,Des Moines to Chicago Route 2,2016-05-29 23:16:01,2
12,22,Normal,-94.58,37.03,Des Moines to Chicago Route 2,2016-05-29 23:18:01,2
12,22,Normal,-90.64,41.56,Des Moines to Chicago Route 2,2016-05-29 23:20:01,2
12,22,Normal,-89.88,41.77,Des Moines to Chicago Route 2,2016-05-29 23:22:01,2
12,22,Normal,-92.19,41.74,Des Moines to Chicago Route 2,2016-05-29 23:24:01,2
12,22,Normal,-89.54,36.84,Des Moines to Chicago Route 2,2016-05-29 23:26:01,2
12,22,Normal,-89.71,37.47,Des Moines to Chicago Route 2,2016-05-29 23:28:01,2
12,22,Normal,-90.35,38.43,Des Moines to Chicago Route 2,2016-05-29 23:30:01,2
12,22,Normal,-89.71,37.47,Des Moines to Chicago Route 2,2016-05-29 23:32:01,2
12,22,Normal,-90.24,35.35,Des Moines to Chicago Route 2,2016-05-29 23:34:01,2
12,22,Normal,-90.07,35.1,Des Moines to Chicago Route 2,2016-05-29 23:36:01,2
12,22,Normal,-90.35,38.43,Des Moines to Chicago Route 2,2016-05-29 23:38:01,2
12,22,Normal,-90.15,38.62,Des Moines to Chicago Route 2,2016-05-29 23:40:01,2
12,22,Normal,-90.07,35.1,Des Moines to Chicago Route 2,2016-05-29 23:42:01,2
12,22,Normal,-89.71,37.47,Des Moines to Chicago Route 2,2016-05-29 23:44:01,2
12,22,Normal,-89.54,36.84,Des Moines to Chicago Route 2,2016-05-29 23:46:01,2
12,22,Normal,-90.07,35.1,Des Moines to Chicago Route 2,2016-05-29 23:48:01,2
12,22,Normal,-90.24,38,Des Moines to Chicago Route 2,2016-05-29 23:50:01,2
12,22,Normal,-89.65,36.37,Des Moines to Chicago Route 2,2016-05-29 23:52:01,2
12,22,Normal,-90.15,38.62,Des Moines to Chicago Route 2,2016-05-29 23:54:01,2
12,22,Normal,-90.24,38,Des Moines to Chicago Route 2,2016-05-29 23:56:01,2
12,22,Normal,-90.07,35.68,Des Moines to Chicago Route 2,2016-05-29 23:58:01,2
12,22,Normal,-90.07,35.1,Des Moines to Chicago Route 2,2016-05-30 00:00:01,2
12,22,Unsafe following distance,-89.54,36.84,Des Moines to Chicago Route 2,2016-05-30 00:02:01,2
12,22,Normal,-90.15,38.62,Des Moines to Chicago Route 2,2016-05-30 00:04:01,2
12,22,Normal,-94.46,37.16,Des Moines to Chicago Route 2,2016-05-30 00:06:01,2
12,22,Normal,-94.31,37.31,Des Moines to Chicago Route 2,2016-05-30 00:08:01,2
12,22,Normal,-94.38,38.67,Des Moines to Chicago Route 2,2016-05-30 00:10:01,2
12,22,Normal,-94.38,38.99,Des Moines to Chicago Route 2,2016-05-30 00:12:01,2
12,22,Normal,-94.59,39.1,Des Moines to Chicago Route 2,2016-05-30 00:14:01,2
12,22,Normal,-94.35,38.33,Des Moines to Chicago Route 2,2016-05-30 00:16:01,2
12,22,Normal,-94.37,38,Des Moines to Chicago Route 2,2016-05-30 00:18:01,2
12,22,Normal,-94.31,37.31,Des Moines to Chicago Route 2,2016-05-30 00:20:01,2
12,22,Normal,-94.46,37.16,Des Moines to Chicago Route 2,2016-05-30 00:22:01,2
12,22,Overspeed,-94.3,37.66,Des Moines to Chicago Route 2,2016-05-30 00:24:01,7
12,22,Normal,-94.35,38.33,Des Moines to Chicago Route 2,2016-05-30 00:26:01,2
12,22,Normal,-94.38,38.67,Des Moines to Chicago Route 2,2016-05-30 00:28:01,2
12,22,Normal,-94.3,37.66,Des Moines to Chicago Route 2,2016-05-30 00:30:01,2
12,22,Normal,-94.31,37.31,Des Moines to Chicago Route 2,2016-05-30 00:32:01,2
12,22,Normal,-94.46,37.16,Des Moines to Chicago Route 2,2016-05-30 00:34:01,2
12,22,Normal,-94.59,39.1,Des Moines to Chicago Route 2,2016-05-30 00:36:01,2
12,22,Normal,-94.38,38.99,Des Moines to Chicago Route 2,2016-05-30 00:38:01,2
12,22,Normal,-94.31,37.31,Des Moines to Chicago Route 2,2016-05-30 00:40:01,2
12,22,Normal,-94.58,37.03,Des Moines to Chicago Route 2,2016-05-30 00:42:01,2
12,22,Normal,-94.58,37.03,Des Moines to Chicago Route 2,2016-05-30 00:44:01,2
12,22,Unsafe following distance,-94.35,38.33,Des Moines to Chicago Route 2,2016-05-30 00:46:01,2
12,22,Normal,-91.94,41.71,Des Moines to Chicago Route 2,2016-05-30 00:48:01,2
12,22,Normal,-89.88,41.77,Des Moines to Chicago Route 2,2016-05-30 00:50:01,2
12,22,Normal,-94.38,38.99,Des Moines to Chicago Route 2,2016-05-30 00:52:01,2
12,22,Normal,-94.58,37.03,Des Moines to Chicago Route 2,2016-05-30 00:54:01,2
12,22,Normal,-94.59,39.1,Des Moines to Chicago Route 2,2016-05-30 00:56:01,2
12,22,Normal,-94.31,37.31,Des Moines to Chicago Route 2,2016-05-30 00:58:01,2
12,22,Normal,-93.36,41.69,Des Moines to Chicago Route 2,2016-05-30 01:00:01,2
12,22,Normal,-92.4,41.78,Des Moines to Chicago Route 2,2016-05-30 01:02:01,2
12,22,Normal,-90.82,41.66,Des Moines to Chicago Route 2,2016-05-30 01:04:01,2
12,22,Normal,-90.2,41.59,Des Moines to Chicago Route 2,2016-05-30 01:06:01,2
12,22,Normal,-89.6,41.76,Des Moines to Chicago Route 2,2016-05-30 01:08:01,2
12,22,Normal,-88.02,42.04,Des Moines to Chicago Route 2,2016-05-30 01:10:01,2
12,22,Normal,-90.82,41.66,Des Moines to Chicago Route 2,2016-05-30 01:12:01,2
12,22,Normal,-90.35,38.43,Des Moines to Chicago Route 2,2016-05-30 01:14:01,2
12,22,Normal,-90.24,38,Des Moines to Chicago Route 2,2016-05-30 01:16:01,2
12,22,Normal,-90,37.72,Des Moines to Chicago Route 2,2016-05-30 01:18:01,2
12,22,Normal,-89.8,35.94,Des Moines to Chicago Route 2,2016-05-30 01:20:01,2
12,22,Normal,-90.24,35.35,Des Moines to Chicago Route 2,2016-05-30 01:22:01,2
12,22,Normal,-90.07,35.68,Des Moines to Chicago Route 2,2016-05-30 01:24:01,2
12,22,Normal,-89.54,36.84,Des Moines to Chicago Route 2,2016-05-30 01:26:01,2
12,22,Unsafe following distance,-90.15,38.62,Des Moines to Chicago Route 2,2016-05-30 01:28:01,2
12,22,Normal,-90.24,38,Des Moines to Chicago Route 2,2016-05-30 01:30:01,2
12,22,Normal,-90.15,38.62,Des Moines to Chicago Route 2,2016-05-30 01:32:01,2
12,22,Normal,-89.56,37.2,Des Moines to Chicago Route 2,2016-05-30 01:34:01,2
12,22,Normal,-90.07,35.68,Des Moines to Chicago Route 2,2016-05-30 01:36:01,2
12,22,Normal,-89.65,36.37,Des Moines to Chicago Route 2,2016-05-30 01:38:01,2
12,22,Normal,-89.54,36.84,Des Moines to Chicago Route 2,2016-05-30 01:40:01,2
12,22,Normal,-89.56,37.2,Des Moines to Chicago Route 2,2016-05-30 01:42:01,2
12,22,Normal,-90.24,38,Des Moines to Chicago Route 2,2016-05-30 01:44:01,2
12,22,Normal,-90.07,35.1,Des Moines to Chicago Route 2,2016-05-30 01:46:01,2
12,22,Overspeed,-89.56,37.2,Des Moines to Chicago Route 2,2016-05-30 01:48:01,7
12,22,Normal,-90.24,35.35,Des Moines to Chicago Route 2,2016-05-30 01:50:01,2
12,22,Normal,-90,37.72,Des Moines to Chicago Route 2,2016-05-30 01:52:01,2
13,89,Normal,-92.19,41.74,Des Moines to Chicago.kml,2016-05-30 11:54:01,2
13,89,Normal,-91.59,41.7,Des Moines to Chicago.kml,2016-05-30 11:56:01,2
13,89,Normal,-91.24,41.67,Des Moines to Chicago.kml,2016-05-30 11:58:01,2
13,89,Normal,-90.82,41.66,Des Moines to Chicago.kml,2016-05-30 12:00:01,2
13,89,Normal,-90.64,41.56,Des Moines to Chicago.kml,2016-05-30 12:02:01,2
13,89,Normal,-90.2,41.59,Des Moines to Chicago.kml,2016-05-30 12:04:01,2
13,89,Normal,-87.66,41.89,Des Moines to Chicago.kml,2016-05-30 12:06:01,2
13,89,Normal,-87.66,41.89,Des Moines to Chicago.kml,2016-05-30 12:08:01,2
13,89,Normal,-88.41,42.11,Des Moines to Chicago.kml,2016-05-30 12:10:01,2
13,89,Unsafe following distance,-88.96,42.25,Des Moines to Chicago.kml,2016-05-30 12:12:01,2
13,89,Normal,-89.03,41.92,Des Moines to Chicago.kml,2016-05-30 12:14:01,2
13,89,Normal,-89.6,41.76,Des Moines to Chicago.kml,2016-05-30 12:16:01,2
13,89,Normal,-92.4,41.78,Des Moines to Chicago.kml,2016-05-30 12:18:01,2
13,89,Normal,-87.66,41.89,Des Moines to Chicago.kml,2016-05-30 12:20:01,2
13,89,Normal,-88.02,42.04,Des Moines to Chicago.kml,2016-05-30 12:22:01,2
13,89,Normal,-88.41,42.11,Des Moines to Chicago.kml,2016-05-30 12:24:01,2
13,89,Normal,-89.03,41.92,Des Moines to Chicago.kml,2016-05-30 12:26:01,2
13,89,Normal,-90.64,41.56,Des Moines to Chicago.kml,2016-05-30 12:28:01,2
13,89,Normal,-92.19,41.74,Des Moines to Chicago.kml,2016-05-30 12:30:01,2
13,89,Normal,-92.4,41.78,Des Moines to Chicago.kml,2016-05-30 12:32:01,2
13,89,Normal,-90.2,41.59,Des Moines to Chicago.kml,2016-05-30 12:34:01,2
13,89,Normal,-89.6,41.76,Des Moines to Chicago.kml,2016-05-30 12:36:01,2
13,89,Normal,-89.29,41.85,Des Moines to Chicago.kml,2016-05-30 12:38:01,2
13,89,Normal,-88.64,42.21,Des Moines to Chicago.kml,2016-05-30 12:40:01,2
13,89,Normal,-91.94,41.71,Des Moines to Chicago.kml,2016-05-30 12:42:01,2
13,89,Normal,-89.88,41.77,Des Moines to Chicago.kml,2016-05-30 12:44:01,2
13,89,Normal,-89.6,41.76,Des Moines to Chicago.kml,2016-05-30 12:46:01,2
13,89,Normal,-88.96,42.25,Des Moines to Chicago.kml,2016-05-30 12:48:01,2
13,89,Normal,-88.02,42.04,Des Moines to Chicago.kml,2016-05-30 12:50:01,2
13,89,Normal,-90.82,41.66,Des Moines to Chicago.kml,2016-05-30 12:52:01,2
13,89,Unsafe following distance,-92.19,41.74,Des Moines to Chicago.kml,2016-05-30 12:54:01,2
13,89,Normal,-93.04,41.71,Des Moines to Chicago.kml,2016-05-30 12:56:01,2
13,89,Normal,-93.04,41.71,Des Moines to Chicago.kml,2016-05-30 12:58:01,2
13,89,Normal,-91.24,41.67,Des Moines to Chicago.kml,2016-05-30 13:00:01,2
13,89,Normal,-90.82,41.66,Des Moines to Chicago.kml,2016-05-30 13:02:01,2
13,89,Normal,-89.29,41.85,Des Moines to Chicago.kml,2016-05-30 13:04:01,2
13,89,Normal,-88.96,42.25,Des Moines to Chicago.kml,2016-05-30 13:06:01,2
13,89,Normal,-88.64,42.21,Des Moines to Chicago.kml,2016-05-30 13:08:01,2
13,89,Normal,-87.66,41.89,Des Moines to Chicago.kml,2016-05-30 13:10:01,2
13,89,Overspeed,-88.96,42.25,Des Moines to Chicago.kml,2016-05-30 13:12:01,7
13,89,Normal,-89.29,41.85,Des Moines to Chicago.kml,2016-05-30 13:14:01,2
13,89,Normal,-89.88,41.77,Des Moines to Chicago.kml,2016-05-30 13:16:01,2
13,89,Normal,-91.59,41.7,Des Moines to Chicago.kml,2016-05-30 13:18:01,2
13,89,Normal,-91.94,41.71,Des Moines to Chicago.kml,2016-05-30 13:20:01,2
13,89,Normal,-92.4,41.78,Des Moines to Chicago.kml,2016-05-30 13:22:01,2
13,89,Normal,-93.36,41.69,Des Moines to Chicago.kml,2016-05-30 13:24:01,2
13,89,Normal,-93.58,41.62,Des Moines to Chicago.kml,2016-05-30 13:26:01,2
13,89,Normal,-88.96,42.25,Des Moines to Chicago.kml,2016-05-30 13:28:01,2
13,89,Normal,-88.41,42.11,Des Moines to Chicago.kml,2016-05-30 13:30:01,2
13,89,Normal,-93.36,41.69,Des Moines to Chicago.kml,2016-05-30 13:32:01,2
13,89,Normal,-93.04,41.71,Des Moines to Chicago.kml,2016-05-30 13:34:01,2
13,89,Normal,-92.4,41.78,Des Moines to Chicago.kml,2016-05-30 13:36:01,2
13,89,Unsafe following distance,-89.29,41.85,Des Moines to Chicago.kml,2016-05-30 13:38:01,2
13,89,Normal,-89.03,41.92,Des Moines to Chicago.kml,2016-05-30 13:40:01,2
13,89,Normal,-88.02,42.04,Des Moines to Chicago.kml,2016-05-30 13:42:01,2
13,89,Normal,-89.29,41.85,Des Moines to Chicago.kml,2016-05-30 13:44:01,2
13,89,Normal,-89.88,41.77,Des Moines to Chicago.kml,2016-05-30 13:46:01,2
13,89,Normal,-90.64,41.56,Des Moines to Chicago.kml,2016-05-30 13:48:01,2
13,89,Normal,-91.94,41.71,Des Moines to Chicago.kml,2016-05-30 13:50:01,2
13,89,Normal,-93.58,41.62,Des Moines to Chicago.kml,2016-05-30 13:52:01,2
13,89,Normal,-93.36,41.69,Des Moines to Chicago.kml,2016-05-30 13:54:01,2
13,89,Normal,-92.74,41.75,Des Moines to Chicago.kml,2016-05-30 13:56:01,2
13,89,Normal,-91.59,41.7,Des Moines to Chicago.kml,2016-05-30 13:58:01,2
13,89,Normal,-89.03,41.92,Des Moines to Chicago.kml,2016-05-30 14:00:01,2
13,89,Normal,-88.41,42.11,Des Moines to Chicago.kml,2016-05-30 14:02:01,2
13,89,Normal,-88.02,42.04,Des Moines to Chicago.kml,2016-05-30 14:04:01,2
13,89,Normal,-88.64,42.21,Des Moines to Chicago.kml,2016-05-30 14:06:01,2
13,89,Normal,-92.74,41.75,Des Moines to Chicago.kml,2016-05-30 14:08:01,2
13,89,Normal,-93.04,41.71,Des Moines to Chicago.kml,2016-05-30 14:10:01,2
13,89,Normal,-93.04,41.71,Des Moines to Chicago.kml,2016-05-30 14:12:01,2
13,89,Normal,-92.74,41.75,Des Moines to Chicago.kml,2016-05-30 14:14:01,2
13,89,Normal,-90.82,41.66,Des Moines to Chicago.kml,2016-05-30 14:16:01,2
13,89,Normal,-90.64,41.56,Des Moines to Chicago.kml,2016-05-30 14:18:01,2
13,89,Unsafe following distance,-88.02,42.04,Des Moines to Chicago.kml,2016-05-30 14:20:01,2
13,89,Normal,-88.02,42.04,Des Moines to Chicago.kml,2016-05-30 14:22:01,2
13,89,Normal,-88.41,42.11,Des Moines to Chicago.kml,2016-05-30 14:24:01,2
13,89,Normal,-88.64,42.21,Des Moines to Chicago.kml,2016-05-30 14:26:01,2
13,89,Normal,-93.58,41.62,Des Moines to Chicago.kml,2016-05-30 14:28:01,2
13,89,Normal,-92.74,41.75,Des Moines to Chicago.kml,2016-05-30 14:30:01,2
13,89,Normal,-88.64,42.21,Des Moines to Chicago.kml,2016-05-30 14:32:01,2
13,89,Normal,-88.41,42.11,Des Moines to Chicago.kml,2016-05-30 14:34:01,2
13,89,Overspeed,-88.64,42.21,Des Moines to Chicago.kml,2016-05-30 14:36:01,7
13,89,Normal,-90.2,41.59,Des Moines to Chicago.kml,2016-05-30 14:38:01,2
13,89,Normal,-91.24,41.67,Des Moines to Chicago.kml,2016-05-30 14:40:01,2
13,89,Normal,-91.59,41.7,Des Moines to Chicago.kml,2016-05-30 14:42:01,2
13,89,Normal,-92.74,41.75,Des Moines to Chicago.kml,2016-05-30 14:44:01,2
13,89,Normal,-93.36,41.69,Des Moines to Chicago.kml,2016-05-30 14:46:01,2
13,89,Normal,-93.58,41.62,Des Moines to Chicago.kml,2016-05-30 14:48:01,2
13,89,Normal,-92.4,41.78,Des Moines to Chicago.kml,2016-05-30 14:50:01,2
13,89,Normal,-92.19,41.74,Des Moines to Chicago.kml,2016-05-30 14:52:01,2
13,89,Normal,-91.94,41.71,Des Moines to Chicago.kml,2016-05-30 14:54:01,2
13,89,Normal,-90.64,41.56,Des Moines to Chicago.kml,2016-05-30 14:56:01,2
13,89,Normal,-90.2,41.59,Des Moines to Chicago.kml,2016-05-30 14:58:01,2
13,89,Normal,-89.88,41.77,Des Moines to Chicago.kml,2016-05-30 15:00:01,2
13,89,Normal,-89.6,41.76,Des Moines to Chicago.kml,2016-05-30 15:02:01,2
13,89,Unsafe following distance,-89.6,41.76,Des Moines to Chicago.kml,2016-05-30 15:04:01,2
13,89,Normal,-90.2,41.59,Des Moines to Chicago.kml,2016-05-30 15:06:01,2
